Access to Exercise Opportunities-Percent; NaturalBreaks
Data downloaded on 27-September-2023
Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Access to Exercise Opportunities
2018,45073,Oconee County,South Carolina,10.2,54.286214371
2018,47155,Sevier County,Tennessee,10.2,54.042207612
2018,47163,Sullivan County,Tennessee,10.2,67.767483086
2018,48055,Caldwell County,Texas,10.2,45.100614722
2018,48225,Houston County,Texas,10.2,53.552165852
2018,48469,Victoria County,Texas,10.2,73.185625569
2018,51161,Roanoke County,Virginia,10.2,71.283666753
2018,54047,Mcdowell County,West Virginia,10.2,22.801067246
2018,54071,Pendleton County,West Virginia,10.2,87.485380117
2018,54087,Roane County,West Virginia,10.2,39.300549377
2018,54097,Upshur County,West Virginia,10.2,57.483301723
2018,56003,Big Horn County,Wyoming,10.2,45.989029825
2018,01109,Pike County,Alabama,10.3,61.147755251
2018,05045,Faulkner County,Arkansas,10.3,44.092478607
2018,12065,Jefferson County,Florida,10.3,43.357496105
2018,12091,Okaloosa County,Florida,10.3,74.237095044
2018,18041,Fayette County,Indiana,10.3,63.924702393
2018,20031,Coffey County,Kansas,10.3,45.378444367
2018,20049,Elk County,Kansas,10.3,28.348369188
2018,20057,Ford County,Kansas,10.3,67.043843063
2018,21037,Campbell County,Kentucky,10.3,92.590993624
2018,21117,Kenton County,Kentucky,10.3,85.491485099
2018,22083,Richland Parish,Louisiana,10.3,41.780458384
2018,23001,Androscoggin County,Maine,10.3,74.240032683
2018,26145,Saginaw County,Michigan,10.3,55.441651804
2018,28077,Lawrence County,Mississippi,10.3,No Data
2018,29201,Scott County,Missouri,10.3,60.373555153
2018,34023,Middlesex County,New Jersey,10.3,91.104242966
2018,36017,Chenango County,New York,10.3,48.295263189
2018,37081,Guilford County,North Carolina,10.3,85.923186857
2018,39151,Stark County,Ohio,10.3,67.811633021
2018,39153,Summit County,Ohio,10.3,89.418418143
2018,41013,Crook County,Oregon,10.3,72.647535513
2018,41047,Marion County,Oregon,10.3,81.460351689
2018,42065,Jefferson County,Pennsylvania,10.3,54.488938053
2018,47177,Warren County,Tennessee,10.3,51.821079846
2018,51760,Richmond City,Virginia,10.3,87.552763278
2018,54051,Marshall County,West Virginia,10.3,55.516960159
2018,01065,Hale County,Alabama,10.4,25.729695431
2018,05019,Clark County,Arkansas,10.4,54.076973255
2018,05091,Miller County,Arkansas,10.4,65.579126593
2018,05139,Union County,Arkansas,10.4,47.042436178
2018,12029,Dixie County,Florida,10.4,25.063938619
2018,12113,Santa Rosa County,Florida,10.4,77.445630632
2018,12127,Volusia County,Florida,10.4,82.775534632
2018,13033,Burke County,Georgia,10.4,37.309143935
2018,13071,Colquitt County,Georgia,10.4,59.191612818
2018,15003,Honolulu County,Hawaii,10.4,95.054694311
2018,20009,Barton County,Kansas,10.4,63.901134639
2018,20133,Neosho County,Kansas,10.4,56.776889535
2018,21177,Muhlenberg County,Kentucky,10.4,42.131496238
2018,22029,Concordia Parish,Louisiana,10.4,25.737201037
2018,22047,Iberville Parish,Louisiana,10.4,47.967771887
2018,28093,Marshall County,Mississippi,10.4,37.03962955
2018,31043,Dakota County,Nebraska,10.4,85.047129392
2018,36015,Chemung County,New York,10.4,73.015873016
2018,36057,Montgomery County,New York,10.4,52.12568948
2018,37169,Stokes County,North Carolina,10.4,49.258454463
2018,39049,Franklin County,Ohio,10.4,91.398418792
2018,39095,Lucas County,Ohio,10.4,91.923995337
2018,40063,Hughes County,Oklahoma,10.4,23.380704135
2018,40089,Mccurtain County,Oklahoma,10.4,35.603752526
2018,40121,Pittsburg County,Oklahoma,10.4,50.337063944
2018,41071,Yamhill County,Oregon,10.4,72.18452915
2018,45087,Union County,South Carolina,10.4,59.825282276
2018,47143,Rhea County,Tennessee,10.4,53.60432582
2018,47179,Washington County,Tennessee,10.4,64.385789444
2018,48201,Harris County,Texas,10.4,90.157262419
2018,51015,Augusta County,Virginia,10.4,43.715254237
2018,51117,Mecklenburg County,Virginia,10.4,36.278913435
2018,54003,Berkeley County,West Virginia,10.4,37.538999126
2018,54109,Wyoming County,West Virginia,10.4,16.641452345
2018,55001,Adams County,Wisconsin,10.4,36.244311377
2018,01009,Blount County,Alabama,10.5,23.376714002
2018,01019,Cherokee County,Alabama,10.5,24.652737697
2018,01071,Jackson County,Alabama,10.5,33.531854134
2018,05059,Hot Spring County,Arkansas,10.5,17.917565228
2018,06029,Kern County,California,10.5,82.425374956
2018,06031,Kings County,California,10.5,60.074387836
2018,12019,Clay County,Florida,10.5,82.424750478
2018,12055,Highlands County,Florida,10.5,71.64173061
2018,18035,Delaware County,Indiana,10.5,75.190998632
2018,18173,Warrick County,Indiana,10.5,73.785789676
2018,18181,White County,Indiana,10.5,41.910481678
2018,20099,Labette County,Kansas,10.5,62.285370482
2018,21015,Boone County,Kentucky,10.5,84.740470158
2018,22095,St. John The Baptist Parish,Louisiana,10.5,74.118108179
2018,26049,Genesee County,Michigan,10.5,77.682660466
2018,28039,George County,Mississippi,10.5,33.324475153
2018,28073,Lamar County,Mississippi,10.5,44.998023644
2018,34013,Essex County,New Jersey,10.5,99.361326787
2018,35047,San Miguel County,New Mexico,10.5,55.217228592
2018,36037,Genesee County,New York,10.5,55.67502788
2018,39003,Allen County,Ohio,10.5,73.511017483
2018,39009,Athens County,Ohio,10.5,72.007659404
2018,39023,Clark County,Ohio,10.5,80.204289649
2018,39119,Muskingum County,Ohio,10.5,70.26512071
2018,39171,Williams County,Ohio,10.5,51.075925828
2018,40079,Le Flore County,Oklahoma,10.5,26.099555414
2018,47149,Rutherford County,Tennessee,10.5,62.554645017
2018,51185,Tazewell County,Virginia,10.5,59.942765872
2018,54053,Mason County,West Virginia,10.5,22.222222222
2018,54089,Summers County,West Virginia,10.5,47.756157105
2018,01115,St. Clair County,Alabama,10.6,50.747072123
2018,01123,Tallapoosa County,Alabama,10.6,62.860438293
2018,05057,Hempstead County,Arkansas,10.6,57.110000442
2018,12033,Escambia County,Florida,10.6,72.239003558
2018,12041,Gilchrist County,Florida,10.6,30.285140799
2018,12067,Lafayette County,Florida,10.6,41.138669673
2018,12093,Okeechobee County,Florida,10.6,69.599459946
2018,16073,Owyhee County,Idaho,10.6,18.540690613
2018,19179,Wapello County,Iowa,10.6,64.238596491
2018,19185,Wayne County,Iowa,10.6,35.046072154
2018,20027,Clay County,Kansas,10.6,45.799648506
2018,22005,Ascension Parish,Louisiana,10.6,70.02098587
2018,22071,Orleans Parish,Louisiana,10.6,92.632674963
2018,22119,Webster Parish,Louisiana,10.6,48.744145412
2018,24037,St. Mary&#39;s County,Maryland,10.6,63.733107626
2018,26149,St. Joseph County,Michigan,10.6,49.790358104
2018,28005,Amite County,Mississippi,10.6,24.049958114
2018,28117,Prentiss County,Mississippi,10.6,56.298464947
2018,31047,Dawson County,Nebraska,10.6,73.065855463
2018,34001,Atlantic County,New Jersey,10.6,86.288422103
2018,36081,Queens County,New York,10.6,95.715512735
2018,36101,Steuben County,New York,10.6,43.696332963
2018,36123,Yates County,New York,10.6,42.906738204
2018,37031,Carteret County,North Carolina,10.6,83.225262905
2018,37047,Columbus County,North Carolina,10.6,37.636407449
2018,38067,Pembina County,North Dakota,10.6,57.641980305
2018,40001,Adair County,Oklahoma,10.6,15.707798792
2018,45021,Cherokee County,South Carolina,10.6,63.805066676
2018,47065,Hamilton County,Tennessee,10.6,78.648766729
2018,47119,Maury County,Tennessee,10.6,49.899945649
2018,48029,Bexar County,Texas,10.6,86.81994643
2018,48139,Ellis County,Texas,10.6,67.216763585
2018,48167,Galveston County,Texas,10.6,86.590870862
2018,51053,Dinwiddie County,Virginia,10.6,17.717224385
2018,51770,Roanoke City,Virginia,10.6,91.152403331
2018,54025,Greenbrier County,West Virginia,10.6,46.386696731
2018,01041,Crenshaw County,Alabama,10.7,20.933410039
2018,01089,Madison County,Alabama,10.7,68.144415805
2018,05033,Crawford County,Arkansas,10.7,55.067153096
2018,12005,Bay County,Florida,10.7,62.238528415
2018,13193,Macon County,Georgia,10.7,40.698778833
2018,18017,Cass County,Indiana,10.7,65.516090951
2018,20173,Sedgwick County,Kansas,10.7,83.669800247
2018,21131,Leslie County,Kentucky,10.7,100
2018,28097,Montgomery County,Mississippi,10.7,No Data
2018,29081,Harrison County,Missouri,10.7,12.470693312
2018,31121,Merrick County,Nebraska,10.7,34.506054812
2018,34011,Cumberland County,New Jersey,10.7,69.249448686
2018,39025,Clermont County,Ohio,10.7,66.551987961
2018,39065,Hardin County,Ohio,10.7,55.998502714
2018,40041,Delaware County,Oklahoma,10.7,41.569648324
2018,45003,Aiken County,South Carolina,10.7,67.104728949
2018,45037,Edgefield County,South Carolina,10.7,50.309431165
2018,45047,Greenwood County,South Carolina,10.7,60.889163233
2018,45079,Richland County,South Carolina,10.7,76.476187504
2018,47107,Mcminn County,Tennessee,10.7,42.446332224
2018,47157,Shelby County,Tennessee,10.7,82.934401559
2018,48277,Lamar County,Texas,10.7,63.177555078
2018,51670,Hopewell City,Virginia,10.7,86.299853924
2018,53015,Cowlitz County,Washington,10.7,62.817107704
2018,05119,Pulaski County,Arkansas,10.8,76.328027841
2018,12105,Polk County,Florida,10.8,74.179822121
2018,13047,Catoosa County,Georgia,10.8,71.586750493
2018,13097,Douglas County,Georgia,10.8,80.434733352
2018,13169,Jones County,Georgia,10.8,55.844291744
2018,13213,Murray County,Georgia,10.8,72.625416372
2018,20011,Bourbon County,Kansas,10.8,42.470177289
2018,21059,Daviess County,Kentucky,10.8,76.138056613
2018,21081,Grant County,Kentucky,10.8,54.346768308
2018,21147,Mccreary County,Kentucky,10.8,100
2018,22111,Union Parish,Louisiana,10.8,29.241670701
2018,28115,Pontotoc County,Mississippi,10.8,39.379777681
2018,28149,Warren County,Mississippi,10.8,56.299591987
2018,29077,Greene County,Missouri,10.8,80.404035265
2018,31157,Scotts Bluff County,Nebraska,10.8,68.39870165
2018,36063,Niagara County,New York,10.8,82.79568899
2018,36117,Wayne County,New York,10.8,54.262466408
2018,39029,Columbiana County,Ohio,10.8,63.355310133
2018,39139,Richland County,Ohio,10.8,65.029122314
2018,40147,Washington County,Oklahoma,10.8,45.507689893
2018,45051,Horry County,South Carolina,10.8,80.859739093
2018,47025,Claiborne County,Tennessee,10.8,41.070375314
2018,49047,Uintah County,Utah,10.8,55.185958021
2018,54043,Lincoln County,West Virginia,10.8,3.1583793738
2018,01013,Butler County,Alabama,10.9,41.638420776
2018,01107,Pickens County,Alabama,10.9,4.2438974982
2018,05037,Cross County,Arkansas,10.9,36.161163962
2018,12121,Suwannee County,Florida,10.9,46.918245048
2018,13093,Dooly County,Georgia,10.9,23.361040354
2018,18109,Morgan County,Indiana,10.9,48.542688768
2018,20001,Allen County,Kansas,10.9,58.970907187
2018,22045,Iberia Parish,Louisiana,10.9,59.541234298
2018,24017,Charles County,Maryland,10.9,63.771656283
2018,28035,Forrest County,Mississippi,10.9,79.199028478
2018,29027,Callaway County,Missouri,10.9,64.057565641
2018,42005,Armstrong County,Pennsylvania,10.9,71.490114736
2018,45027,Clarendon County,South Carolina,10.9,38.243115724
2018,48439,Tarrant County,Texas,10.9,94.416633408
2018,51019,Bedford County,Virginia,10.9,44.213463644
2018,51590,Danville City,Virginia,10.9,68.215073743
2018,53077,Yakima County,Washington,10.9,62.526980525
2018,54091,Taylor County,West Virginia,10.9,52.4119562
2018,01023,Choctaw County,Alabama,11,23.962767876
2018,01043,Cullman County,Alabama,11,44.8312315
2018,01111,Randolph County,Alabama,11,36.800069829
2018,04009,Graham County,Arizona,11,45.478237507
2018,05031,Craighead County,Arkansas,11,55.781134971
2018,05121,Randolph County,Arkansas,11,27.603094218
2018,05131,Sebastian County,Arkansas,11,63.921936633
2018,18083,Knox County,Indiana,11,64.82049948
2018,21093,Hardin County,Kentucky,11,59.601299944
2018,21109,Jackson County,Kentucky,11,72.135764043
2018,24001,Allegany County,Maryland,11,63.742059211
2018,26163,Wayne County,Michigan,11,91.422587477
2018,36049,Lewis County,New York,11,38.66430391
2018,39081,Jefferson County,Ohio,11,59.444261143
2018,39173,Wood County,Ohio,11,61.216211909
2018,40109,Oklahoma County,Oklahoma,11,90.874897201
2018,41011,Coos County,Oregon,11,64.252970195
2018,45035,Dorchester County,South Carolina,11,69.087913295
2018,54011,Cabell County,West Virginia,11,76.287129227
2018,01049,Dekalb County,Alabama,11.1,38.581614142
2018,01061,Geneva County,Alabama,11.1,23.187756626
2018,05103,Ouachita County,Arkansas,11.1,47.856049005
2018,06071,San Bernardino County,California,11.1,82.142972961
2018,12027,Desoto County,Florida,11.1,50.438873272
2018,12097,Osceola County,Florida,11.1,78.98989523
2018,12123,Taylor County,Florida,11.1,62.326096588
2018,13179,Liberty County,Georgia,11.1,65.905473342
2018,18055,Greene County,Indiana,11.1,39.487411428
2018,20021,Cherokee County,Kansas,11.1,30.241170208
2018,20103,Leavenworth County,Kansas,11.1,79.702730004
2018,21083,Graves County,Kentucky,11.1,42.453058915
2018,22007,Assumption Parish,Louisiana,11.1,32.944793134
2018,22019,Calcasieu Parish,Louisiana,11.1,67.951112218
2018,22075,Plaquemines Parish,Louisiana,11.1,41.85834563
2018,28063,Jefferson County,Mississippi,11.1,56.35516438
2018,35025,Lea County,New Mexico,11.1,77.19035333
2018,36035,Fulton County,New York,11.1,66.15223929
2018,37161,Rutherford County,North Carolina,11.1,37.441380327
2018,39113,Montgomery County,Ohio,11.1,90.51448838
2018,39117,Morrow County,Ohio,11.1,22.060470325
2018,39147,Seneca County,Ohio,11.1,68.504714072
2018,40137,Stephens County,Oklahoma,11.1,57.800568283
2018,47029,Cocke County,Tennessee,11.1,36.534686781
2018,48245,Jefferson County,Texas,11.1,60.957375542
2018,49045,Tooele County,Utah,11.1,83.750730015
2018,51135,Nottoway County,Virginia,11.1,55.838011733
2018,54001,Barbour County,West Virginia,11.1,12.671047079
2018,01035,Conecuh County,Alabama,11.2,35.628968854
2018,01073,Jefferson County,Alabama,11.2,72.940440357
2018,01087,Macon County,Alabama,11.2,34.337124744
2018,01127,Walker County,Alabama,11.2,34.783581756
2018,01129,Washington County,Alabama,11.2,5.3864967863
2018,01131,Wilcox County,Alabama,11.2,0.8568980291
2018,12077,Liberty County,Florida,11.2,21.111775254
2018,12133,Washington County,Florida,11.2,50.859575835
2018,13131,Grady County,Georgia,11.2,49.48222782
2018,13191,Mcintosh County,Georgia,11.2,28.828577409
2018,18133,Putnam County,Indiana,11.2,50.591365277
2018,19175,Union County,Iowa,11.2,78.314983246
2018,21025,Breathitt County,Kentucky,11.2,27.47514051
2018,21145,Mccracken County,Kentucky,11.2,65.390070922
2018,21199,Pulaski County,Kentucky,11.2,56.76387105
2018,21231,Wayne County,Kentucky,11.2,30.466535338
2018,22105,Tangipahoa Parish,Louisiana,11.2,60.012221607
2018,22109,Terrebonne Parish,Louisiana,11.2,80.037546934
2018,28081,Lee County,Mississippi,11.2,55.167048607
2018,29133,Mississippi County,Missouri,11.2,31.10461067
2018,39061,Hamilton County,Ohio,11.2,93.684615902
2018,40091,Mcintosh County,Oklahoma,11.2,29.335374284
2018,40097,Mayes County,Oklahoma,11.2,43.886182409
2018,45083,Spartanburg County,South Carolina,11.2,72.787866637
2018,46007,Bennett County,South Dakota,11.2,2.0110754882
2018,48141,El Paso County,Texas,11.2,80.494649952
2018,48355,Nueces County,Texas,11.2,93.222974343
2018,48361,Orange County,Texas,11.2,52.389505969
2018,51139,Page County,Virginia,11.2,28.325430497
2018,01083,Limestone County,Alabama,11.3,54.979343336
2018,06047,Merced County,California,11.3,76.038046389
2018,13089,Dekalb County,Georgia,11.3,89.333610833
2018,18069,Huntington County,Indiana,11.3,59.810365262
2018,18097,Marion County,Indiana,11.3,81.79729088
2018,21043,Carter County,Kentucky,11.3,42.644300144
2018,21111,Jefferson County,Kentucky,11.3,86.761769056
2018,22055,Lafayette Parish,Louisiana,11.3,87.233389596
2018,23003,Aroostook County,Maine,11.3,47.064143593
2018,28079,Leake County,Mississippi,11.3,21.986977526
2018,40015,Caddo County,Oklahoma,11.3,37.462837838
2018,40019,Carter County,Oklahoma,11.3,43.139811174
2018,40021,Cherokee County,Oklahoma,11.3,54.612978058
2018,46071,Jackson County,South Dakota,11.3,1.0887495876
2018,48349,Navarro County,Texas,11.3,53.208337698
2018,51031,Campbell County,Virginia,11.3,43.344516976
2018,51169,Scott County,Virginia,11.3,41.804375027
2018,05123,St. Francis County,Arkansas,11.4,58.086205676
2018,12125,Union County,Florida,11.4,6.5722561957
2018,13077,Coweta County,Georgia,11.4,52.058248309
2018,13115,Floyd County,Georgia,11.4,53.886645141
2018,22027,Claiborne Parish,Louisiana,11.4,47.159057866
2018,22097,St. Landry Parish,Louisiana,11.4,51.819293869
2018,24045,Wicomico County,Maryland,11.4,62.608246483
2018,26025,Calhoun County,Michigan,11.4,66.790798114
2018,28109,Pearl River County,Mississippi,11.4,51.302074005
2018,28135,Tallahatchie County,Mississippi,11.4,26.778514761
2018,35015,Eddy County,New Mexico,11.4,69.700347396
2018,36033,Franklin County,New York,11.4,57.619333708
2018,37015,Bertie County,North Carolina,11.4,25.603796636
2018,37051,Cumberland County,North Carolina,11.4,70.686627159
2018,37163,Sampson County,North Carolina,11.4,38.142233293
2018,39013,Belmont County,Ohio,11.4,39.421875
2018,39167,Washington County,Ohio,11.4,55.022823659
2018,45081,Saluda County,South Carolina,11.4,44.060377358
2018,47011,Bradley County,Tennessee,11.4,68.308357669
2018,47063,Hamblen County,Tennessee,11.4,48.23804042
2018,48347,Nacogdoches County,Texas,11.4,59.216725559
2018,48387,Red River County,Texas,11.4,21.259720062
2018,51083,Halifax County,Virginia,11.4,31.665792887
2018,04017,Navajo County,Arizona,11.5,54.658489144
2018,05115,Pope County,Arkansas,11.5,48.733685267
2018,12003,Baker County,Florida,11.5,65.653697216
2018,12051,Hendry County,Florida,11.5,50.595298927
2018,12083,Marion County,Florida,11.5,67.911668649
2018,13153,Houston County,Georgia,11.5,75.045746962
2018,21011,Bath County,Kentucky,11.5,38.685186783
2018,21235,Whitley County,Kentucky,11.5,76.616999186
2018,26121,Muskegon County,Michigan,11.5,67.505865682
2018,28061,Jasper County,Mississippi,11.5,27.112882429
2018,35045,San Juan County,New Mexico,11.5,40.916920427
2018,36065,Oneida County,New York,11.5,76.460545475
2018,37057,Davidson County,North Carolina,11.5,56.010633726
2018,37153,Richmond County,North Carolina,11.5,33.99515427
2018,45085,Sumter County,South Carolina,11.5,69.077575938
2018,51001,Accomack County,Virginia,11.5,32.079966228
2018,51009,Amherst County,Virginia,11.5,57.231168671
2018,51089,Henry County,Virginia,11.5,29.227530424
2018,51800,Suffolk City,Virginia,11.5,71.323520719
2018,54009,Brooke County,West Virginia,11.5,57.850346919
2018,54103,Wetzel County,West Virginia,11.5,51.30555388
2018,01099,Monroe County,Alabama,11.6,41.325645916
2018,02188,Northwest Arctic Borough,Alaska,11.6,0.7443838894
2018,05133,Sevier County,Arkansas,11.6,28.086528315
2018,13151,Henry County,Georgia,11.6,72.56598111
2018,18023,Clinton County,Indiana,11.6,58.418613051
2018,18145,Shelby County,Indiana,11.6,45.739940589
2018,22033,East Baton Rouge Parish,Louisiana,11.6,96.262134489
2018,22051,Jefferson Parish,Louisiana,11.6,94.4009044
2018,22057,Lafourche Parish,Louisiana,11.6,59.527814116
2018,34007,Camden County,New Jersey,11.6,83.985227496
2018,36009,Cattaraugus County,New York,11.6,50.15501077
2018,37083,Halifax County,North Carolina,11.6,39.503757474
2018,40023,Choctaw County,Oklahoma,11.6,21.341663926
2018,42101,Philadelphia County,Pennsylvania,11.6,99.493645503
2018,45055,Kershaw County,South Carolina,11.6,45.169133021
2018,54049,Marion County,West Virginia,11.6,55.72157822
2018,01045,Dale County,Alabama,11.7,27.10393823
2018,01119,Sumter County,Alabama,11.7,29.274140812
2018,04021,Pinal County,Arizona,11.7,59.444340953
2018,05111,Poinsett County,Arkansas,11.7,8.9492738885
2018,13271,Telfair County,Georgia,11.7,52.375757576
2018,18021,Clay County,Indiana,11.7,63.47341019
2018,18089,Lake County,Indiana,11.7,90.399693551
2018,20061,Geary County,Kansas,11.7,70.473197136
2018,21009,Barren County,Kentucky,11.7,50.999454627
2018,21019,Boyd County,Kentucky,11.7,62.262322878
2018,21033,Caldwell County,Kentucky,11.7,60.05853358
2018,21115,Johnson County,Kentucky,11.7,52.342010618
2018,21159,Martin County,Kentucky,11.7,33.382318818
2018,21193,Perry County,Kentucky,11.7,68.894538869
2018,22069,Natchitoches Parish,Louisiana,11.7,62.996006672
2018,22101,St. Mary Parish,Louisiana,11.7,83.421774931
2018,28001,Adams County,Mississippi,11.7,68.009412639
2018,28049,Hinds County,Mississippi,11.7,66.84061398
2018,28127,Simpson County,Mississippi,11.7,19.525142712
2018,29021,Buchanan County,Missouri,11.7,70.610194953
2018,39001,Adams County,Ohio,11.7,22.823117338
2018,39071,Highland County,Ohio,11.7,26.043267797
2018,45057,Lancaster County,South Carolina,11.7,53.082763659
2018,51710,Norfolk City,Virginia,11.7,88.010032825
2018,54023,Grant County,West Virginia,11.7,52.140403787
2018,01075,Lamar County,Alabama,11.8,7.058500412
2018,01085,Lowndes County,Alabama,11.8,0.6283741924
2018,01125,Tuscaloosa County,Alabama,11.8,74.177009699
2018,12075,Levy County,Florida,11.8,50.452194799
2018,22115,Vernon Parish,Louisiana,11.8,54.192303283
2018,28013,Calhoun County,Mississippi,11.8,33.538297019
2018,28057,Itawamba County,Mississippi,11.8,36.8659459
2018,28059,Jackson County,Mississippi,11.8,73.582352436
2018,37165,Scotland County,North Carolina,11.8,56.074895594
2018,47019,Carter County,Tennessee,11.8,83.411117303
2018,48061,Cameron County,Texas,11.8,66.228644577
2018,01039,Covington County,Alabama,11.9,54.730570634
2018,01097,Mobile County,Alabama,11.9,61.879891136
2018,05069,Jefferson County,Arkansas,11.9,48.976560987
2018,05145,White County,Arkansas,11.9,46.560537651
2018,13045,Carroll County,Georgia,11.9,51.803631692
2018,22017,Caddo Parish,Louisiana,11.9,80.125427013
2018,29091,Howell County,Missouri,11.9,59.24009901
2018,29510,St. Louis City,Missouri,11.9,97.579346934
2018,36073,Orleans County,New York,11.9,57.547279808
2018,39093,Lorain County,Ohio,11.9,85.004114735
2018,39099,Mahoning County,Ohio,11.9,69.218626347
2018,40101,Muskogee County,Oklahoma,11.9,55.927595436
2018,47075,Haywood County,Tennessee,11.9,42.646510885
2018,48215,Hidalgo County,Texas,11.9,61.731432208
2018,54035,Jackson County,West Virginia,11.9,33.381260484
2018,01017,Chambers County,Alabama,12,56.729504603
2018,12047,Hamilton County,Florida,12,40.428407325
2018,12079,Madison County,Florida,12,46.259883479
2018,13069,Coffee County,Georgia,12,51.872225895
2018,18091,Laporte County,Indiana,12,65.426538796
2018,20139,Osage County,Kansas,12,50.984964713
2018,24043,Washington County,Maryland,12,64.110425287
2018,29143,New Madrid County,Missouri,12,31.267144967
2018,29155,Pemiscot County,Missouri,12,40.648229121
2018,37127,Nash County,North Carolina,12,48.847036728
2018,01051,Elmore County,Alabama,12.1,44.705748837
2018,01063,Greene County,Alabama,12.1,3.6926478718
2018,12059,Holmes County,Florida,12.1,19.330556531
2018,28025,Clay County,Mississippi,12.1,64.529417466
2018,28139,Tippah County,Mississippi,12.1,49.604174163
2018,37085,Harnett County,North Carolina,12.1,45.433300197
2018,39131,Pike County,Ohio,12.1,27.956389982
2018,40125,Pottawatomie County,Oklahoma,12.1,55.359868667
2018,45001,Abbeville County,South Carolina,12.1,59.751347523
2018,46017,Buffalo County,South Dakota,12.1,No Data
2018,47053,Gibson County,Tennessee,12.1,44.091540366
2018,47131,Obion County,Tennessee,12.1,57.42132235
2018,13063,Clayton County,Georgia,12.2,71.758973726
2018,13295,Walker County,Georgia,12.2,51.348245971
2018,13313,Whitfield County,Georgia,12.2,57.015175587
2018,21029,Bullitt County,Kentucky,12.2,65.143503007
2018,28043,Grenada County,Mississippi,12.2,39.993609057
2018,37027,Caldwell County,North Carolina,12.2,62.049404425
2018,45071,Newberry County,South Carolina,12.2,50.530553482
2018,01033,Colbert County,Alabama,12.3,42.862129786
2018,04001,Apache County,Arizona,12.3,15.81559887
2018,12031,Duval County,Florida,12.3,89.680108948
2018,12049,Hardee County,Florida,12.3,56.078035412
2018,22073,Ouachita Parish,Louisiana,12.3,69.380041634
2018,28033,Desoto County,Mississippi,12.3,56.510926996
2018,28147,Walthall County,Mississippi,12.3,13.799132293
2018,30005,Blaine County,Montana,12.3,38.545678632
2018,40145,Wagoner County,Oklahoma,12.3,48.280768968
2018,45039,Fairfield County,South Carolina,12.3,11.462681583
2018,45043,Georgetown County,South Carolina,12.3,69.575118854
2018,45053,Jasper County,South Carolina,12.3,38.333938734
2018,54033,Harrison County,West Virginia,12.3,65.611658635
2018,10001,Kent County,Delaware,12.4,51.39178116
2018,12023,Columbia County,Florida,12.4,63.544150094
2018,24510,Baltimore City,Maryland,12.4,98.169933377
2018,28011,Bolivar County,Mississippi,12.4,35.735832479
2018,28019,Choctaw County,Mississippi,12.4,8.3772083772
2018,28051,Holmes County,Mississippi,12.4,35.232836754
2018,28085,Lincoln County,Mississippi,12.4,43.052568184
2018,29069,Dunklin County,Missouri,12.4,48.02365975
2018,39145,Scioto County,Ohio,12.4,68.228531176
2018,40031,Comanche County,Oklahoma,12.4,50.852552015
2018,45007,Anderson County,South Carolina,12.4,52.196381048
2018,45061,Lee County,South Carolina,12.4,36.004162331
2018,47125,Montgomery County,Tennessee,12.4,62.417092688
2018,51740,Portsmouth City,Virginia,12.4,85.929763961
2018,24033,Prince George&#39;s County,Maryland,12.5,96.804452063
2018,35006,Cibola County,New Mexico,12.5,57.465182082
2018,39141,Ross County,Ohio,12.5,63.255790121
2018,45009,Bamberg County,South Carolina,12.5,16.28823419
2018,47077,Henderson County,Tennessee,12.5,40.321941734
2018,13095,Dougherty County,Georgia,12.6,61.139956644
2018,18177,Wayne County,Indiana,12.6,56.589810932
2018,24011,Caroline County,Maryland,12.6,25.942055283
2018,28029,Copiah County,Mississippi,12.6,32.072396346
2018,28083,Leflore County,Mississippi,12.6,48.426524739
2018,45029,Colleton County,South Carolina,12.6,37.658130207
2018,45049,Hampton County,South Carolina,12.6,42.100521574
2018,47059,Greene County,Tennessee,12.6,35.835597333
2018,48005,Angelina County,Texas,12.6,61.8224983
2018,54039,Kanawha County,West Virginia,12.6,63.071639827
2018,05035,Crittenden County,Arkansas,12.7,68.099485285
2018,28099,Neshoba County,Mississippi,12.7,36.662622995
2018,39053,Gallia County,Ohio,12.7,43.87082175
2018,47113,Madison County,Tennessee,12.7,56.379840072
2018,51650,Hampton City,Virginia,12.7,81.745685264
2018,01091,Marengo County,Alabama,12.8,42.150568317
2018,18053,Grant County,Indiana,12.8,54.916429968
2018,21125,Laurel County,Kentucky,12.8,55.715475199
2018,24039,Somerset County,Maryland,12.8,7.7710615791
2018,28107,Panola County,Mississippi,12.8,19.111418446
2018,30003,Big Horn County,Montana,12.8,48.27050136
2018,34033,Salem County,New Jersey,12.8,51.052464325
2018,36005,Bronx County,New York,12.8,99.714607092
2018,45015,Berkeley County,South Carolina,12.8,67.407207481
2018,47097,Lauderdale County,Tennessee,12.8,27.003415423
2018,54077,Preston County,West Virginia,12.8,24.349642005
2018,01015,Calhoun County,Alabama,12.9,49.15747394
2018,13215,Muscogee County,Georgia,12.9,75.870131922
2018,21153,Magoffin County,Kentucky,12.9,5.8876471912
2018,28113,Pike County,Mississippi,12.9,45.968220968
2018,39105,Meigs County,Ohio,12.9,35.389145982
2018,12013,Calhoun County,Florida,13,15.487179487
2018,45031,Darlington County,South Carolina,13,50.912188233
2018,54055,Mercer County,West Virginia,13,49.48605936
2018,28095,Monroe County,Mississippi,13.1,20.032982779
