Limited Access To Healthy Foods-Percent; NaturalBreaks
Data downloaded on 27-September-2023
Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Limited Access To Healthy Foods
2018,55078,Menominee County,Wisconsin,10,14.425763104
2018,13031,Bulloch County,Georgia,10.1,8.4380240218
2018,13145,Harris County,Georgia,10.1,0.3354731642
2018,13247,Rockdale County,Georgia,10.1,13.339399135
2018,13251,Screven County,Georgia,10.1,9.7537758686
2018,13305,Wayne County,Georgia,10.1,8.3612761029
2018,18075,Jay County,Indiana,10.1,11.172051027
2018,19057,Des Moines County,Iowa,10.1,7.8354964635
2018,20125,Montgomery County,Kansas,10.1,10.245492145
2018,21089,Greenup County,Kentucky,10.1,6.9730860611
2018,22103,St. Tammany Parish,Louisiana,10.1,7.8376809946
2018,26041,Delta County,Michigan,10.1,5.0529518266
2018,26113,Missaukee County,Michigan,10.1,1.7282230723
2018,28015,Carroll County,Mississippi,10.1,20.419031281
2018,28047,Harrison County,Mississippi,10.1,14.8323324
2018,28137,Tate County,Mississippi,10.1,14.071066477
2018,34005,Burlington County,New Jersey,10.1,5.0324453586
2018,36045,Jefferson County,New York,10.1,5.8673923035
2018,36115,Washington County,New York,10.1,2.3648603179
2018,37067,Forsyth County,North Carolina,10.1,14.232604327
2018,39115,Morgan County,Ohio,10.1,7.8645723277
2018,40153,Woodward County,Oklahoma,10.1,6.8180044519
2018,47013,Campbell County,Tennessee,10.1,6.3311177582
2018,47109,Mcnairy County,Tennessee,10.1,11.927737446
2018,47111,Macon County,Tennessee,10.1,7.1400767912
2018,48487,Wilbarger County,Texas,10.1,15.591786043
2018,51159,Richmond County,Virginia,10.1,2.3760610011
2018,53053,Pierce County,Washington,10.1,7.3246224214
2018,01007,Bibb County,Alabama,10.2,0.4458662133
2018,01133,Winston County,Alabama,10.2,1.6945085306
2018,05043,Drew County,Arkansas,10.2,9.2006050811
2018,05051,Garland County,Arkansas,10.2,10.65407406
2018,06107,Tulare County,California,10.2,4.9164118903
2018,12007,Bradford County,Florida,10.2,0.3741817202
2018,13087,Decatur County,Georgia,10.2,5.9520508726
2018,13091,Dodge County,Georgia,10.2,0.1543107179
2018,13285,Troup County,Georgia,10.2,4.2870106838
2018,16027,Canyon County,Idaho,10.2,7.4324839406
2018,18003,Allen County,Indiana,10.2,12.087933689
2018,20085,Jackson County,Kansas,10.2,5.6178876646
2018,21067,Fayette County,Kentucky,10.2,7.0422884856
2018,21127,Lawrence County,Kentucky,10.2,5.7155959602
2018,21165,Menifee County,Kentucky,10.2,0.2753894991
2018,22009,Avoyelles Parish,Louisiana,10.2,11.565530051
2018,26099,Macomb County,Michigan,10.2,5.8525772655
2018,28003,Alcorn County,Mississippi,10.2,7.8058532205
2018,28017,Chickasaw County,Mississippi,10.2,5.7992402882
2018,28065,Jefferson Davis County,Mississippi,10.2,9.5682788964
2018,28103,Noxubee County,Mississippi,10.2,7.2178948093
2018,28129,Smith County,Mississippi,10.2,5.4327955842
2018,28141,Tishomingo County,Mississippi,10.2,No Data
2018,32023,Nye County,Nevada,10.2,34.212160632
2018,37041,Chowan County,North Carolina,10.2,16.281895063
2018,39057,Greene County,Ohio,10.2,6.2173362159
2018,39101,Marion County,Ohio,10.2,13.514714524
2018,40013,Bryan County,Oklahoma,10.2,10.791823565
2018,40143,Tulsa County,Oklahoma,10.2,8.7468738641
2018,45019,Charleston County,South Carolina,10.2,5.9883202837
2018,45065,Mccormick County,South Carolina,10.2,1.6490079601
2018,45073,Oconee County,South Carolina,10.2,10.405242216
2018,47155,Sevier County,Tennessee,10.2,7.7418713121
2018,47163,Sullivan County,Tennessee,10.2,11.148959047
2018,48055,Caldwell County,Texas,10.2,6.8826314168
2018,48225,Houston County,Texas,10.2,13.585542109
2018,48469,Victoria County,Texas,10.2,8.8573238761
2018,51161,Roanoke County,Virginia,10.2,3.3979372621
2018,54047,Mcdowell County,West Virginia,10.2,1.9709341285
2018,54071,Pendleton County,West Virginia,10.2,20.363225893
2018,54087,Roane County,West Virginia,10.2,12.647426959
2018,54097,Upshur County,West Virginia,10.2,3.4037850616
2018,56003,Big Horn County,Wyoming,10.2,5.6659291065
2018,01109,Pike County,Alabama,10.3,10.493584998
2018,05045,Faulkner County,Arkansas,10.3,11.915398571
2018,12065,Jefferson County,Florida,10.3,5.8029069298
2018,12091,Okaloosa County,Florida,10.3,11.104241101
2018,18041,Fayette County,Indiana,10.3,7.7296899103
2018,20031,Coffey County,Kansas,10.3,16.552455987
2018,20049,Elk County,Kansas,10.3,18.513463025
2018,20057,Ford County,Kansas,10.3,8.255601593
2018,21037,Campbell County,Kentucky,10.3,8.9044125082
2018,21117,Kenton County,Kentucky,10.3,7.2776793476
2018,22083,Richland Parish,Louisiana,10.3,6.7941196937
2018,23001,Androscoggin County,Maine,10.3,2.4671419852
2018,26145,Saginaw County,Michigan,10.3,11.376558675
2018,28077,Lawrence County,Mississippi,10.3,8.2086520905
2018,29201,Scott County,Missouri,10.3,7.6243452475
2018,34023,Middlesex County,New Jersey,10.3,3.9025108854
2018,36017,Chenango County,New York,10.3,1.813318644
2018,37081,Guilford County,North Carolina,10.3,7.2881562362
2018,39151,Stark County,Ohio,10.3,8.5760448433
2018,39153,Summit County,Ohio,10.3,7.609336777
2018,41013,Crook County,Oregon,10.3,5.3805001417
2018,41047,Marion County,Oregon,10.3,4.8951622859
2018,42065,Jefferson County,Pennsylvania,10.3,2.3161564658
2018,47177,Warren County,Tennessee,10.3,4.8870654608
2018,51760,Richmond City,Virginia,10.3,6.5194306128
2018,54051,Marshall County,West Virginia,10.3,3.9634467589
2018,01065,Hale County,Alabama,10.4,6.9764912571
2018,05019,Clark County,Arkansas,10.4,10.706435376
2018,05091,Miller County,Arkansas,10.4,12.246415767
2018,05139,Union County,Arkansas,10.4,12.2015618
2018,12029,Dixie County,Florida,10.4,3.0058909203
2018,12113,Santa Rosa County,Florida,10.4,9.5117799749
2018,12127,Volusia County,Florida,10.4,10.840355942
2018,13033,Burke County,Georgia,10.4,7.6075248076
2018,13071,Colquitt County,Georgia,10.4,12.741313854
2018,15003,Honolulu County,Hawaii,10.4,4.6191187328
2018,20009,Barton County,Kansas,10.4,12.513001086
2018,20133,Neosho County,Kansas,10.4,5.2181477947
2018,21177,Muhlenberg County,Kentucky,10.4,5.1674097982
2018,22029,Concordia Parish,Louisiana,10.4,20.781629476
2018,22047,Iberville Parish,Louisiana,10.4,1.9662201968
2018,28093,Marshall County,Mississippi,10.4,10.186542971
2018,31043,Dakota County,Nebraska,10.4,4.9387897588
2018,36015,Chemung County,New York,10.4,6.1839963829
2018,36057,Montgomery County,New York,10.4,18.370290651
2018,37169,Stokes County,North Carolina,10.4,4.2568633847
2018,39049,Franklin County,Ohio,10.4,6.5436190709
2018,39095,Lucas County,Ohio,10.4,6.8462650461
2018,40063,Hughes County,Oklahoma,10.4,7.4415160189
2018,40089,Mccurtain County,Oklahoma,10.4,13.783708503
2018,40121,Pittsburg County,Oklahoma,10.4,14.173151924
2018,41071,Yamhill County,Oregon,10.4,3.3377731553
2018,45087,Union County,South Carolina,10.4,3.7335171365
2018,47143,Rhea County,Tennessee,10.4,11.635892808
2018,47179,Washington County,Tennessee,10.4,9.33322183
2018,48201,Harris County,Texas,10.4,5.7752801433
2018,51015,Augusta County,Virginia,10.4,7.5045913262
2018,51117,Mecklenburg County,Virginia,10.4,9.5473040007
2018,54003,Berkeley County,West Virginia,10.4,10.788941573
2018,54109,Wyoming County,West Virginia,10.4,0.0055785999
2018,55001,Adams County,Wisconsin,10.4,3.6511226093
2018,01009,Blount County,Alabama,10.5,2.5122060181
2018,01019,Cherokee County,Alabama,10.5,5.0086522515
2018,01071,Jackson County,Alabama,10.5,5.3704164542
2018,05059,Hot Spring County,Arkansas,10.5,11.213107535
2018,06029,Kern County,California,10.5,7.8299011918
2018,06031,Kings County,California,10.5,6.8228258687
2018,12019,Clay County,Florida,10.5,8.5847232863
2018,12055,Highlands County,Florida,10.5,17.708150925
2018,18035,Delaware County,Indiana,10.5,12.834636172
2018,18173,Warrick County,Indiana,10.5,6.8950995264
2018,18181,White County,Indiana,10.5,0.3984322371
2018,20099,Labette County,Kansas,10.5,7.0936944525
2018,21015,Boone County,Kentucky,10.5,9.0562213244
2018,22095,St. John The Baptist Parish,Louisiana,10.5,12.558358159
2018,26049,Genesee County,Michigan,10.5,11.414169151
2018,28039,George County,Mississippi,10.5,5.6774833162
2018,28073,Lamar County,Mississippi,10.5,10.408268117
2018,34013,Essex County,New Jersey,10.5,0.748623168
2018,35047,San Miguel County,New Mexico,10.5,22.67533107
2018,36037,Genesee County,New York,10.5,1.5456121666
2018,39003,Allen County,Ohio,10.5,4.0023735402
2018,39009,Athens County,Ohio,10.5,10.97970372
2018,39023,Clark County,Ohio,10.5,8.0313503534
2018,39119,Muskingum County,Ohio,10.5,10.655939162
2018,39171,Williams County,Ohio,10.5,10.47954266
2018,40079,Le Flore County,Oklahoma,10.5,9.1553888733
2018,47149,Rutherford County,Tennessee,10.5,6.379890468
2018,51185,Tazewell County,Virginia,10.5,8.2830093608
2018,54053,Mason County,West Virginia,10.5,6.4651468253
2018,54089,Summers County,West Virginia,10.5,8.237860619
2018,01115,St. Clair County,Alabama,10.6,2.3738139842
2018,01123,Tallapoosa County,Alabama,10.6,3.2664900482
2018,05057,Hempstead County,Arkansas,10.6,16.108882814
2018,12033,Escambia County,Florida,10.6,12.307623397
2018,12041,Gilchrist County,Florida,10.6,0.0730408943
2018,12067,Lafayette County,Florida,10.6,4.5584282626
2018,12093,Okeechobee County,Florida,10.6,27.291279595
2018,16073,Owyhee County,Idaho,10.6,10.381707565
2018,19179,Wapello County,Iowa,10.6,23.132379585
2018,19185,Wayne County,Iowa,10.6,16.897055361
2018,20027,Clay County,Kansas,10.6,8.3594747304
2018,22005,Ascension Parish,Louisiana,10.6,9.9343578448
2018,22071,Orleans Parish,Louisiana,10.6,8.7829985729
2018,22119,Webster Parish,Louisiana,10.6,18.633451862
2018,24037,St. Mary&#39;s County,Maryland,10.6,4.1559850511
2018,26149,St. Joseph County,Michigan,10.6,5.5103229144
2018,28005,Amite County,Mississippi,10.6,6.8106303271
2018,28117,Prentiss County,Mississippi,10.6,3.2354798632
2018,31047,Dawson County,Nebraska,10.6,14.573057405
2018,34001,Atlantic County,New Jersey,10.6,7.8237577894
2018,36081,Queens County,New York,10.6,0.0745546481
2018,36101,Steuben County,New York,10.6,4.4006015274
2018,36123,Yates County,New York,10.6,0.1792236581
2018,37031,Carteret County,North Carolina,10.6,7.7033380626
2018,37047,Columbus County,North Carolina,10.6,3.6726869493
2018,38067,Pembina County,North Dakota,10.6,8.2865659804
2018,40001,Adair County,Oklahoma,10.6,5.1649243995
2018,45021,Cherokee County,South Carolina,10.6,5.1500799034
2018,47065,Hamilton County,Tennessee,10.6,13.207216972
2018,47119,Maury County,Tennessee,10.6,7.8384683857
2018,48029,Bexar County,Texas,10.6,9.6878184585
2018,48139,Ellis County,Texas,10.6,7.3348757637
2018,48167,Galveston County,Texas,10.6,8.6530446724
2018,51053,Dinwiddie County,Virginia,10.6,8.2452574529
2018,51770,Roanoke City,Virginia,10.6,7.2758579206
2018,54025,Greenbrier County,West Virginia,10.6,8.9338573833
2018,01041,Crenshaw County,Alabama,10.7,13.506183464
2018,01089,Madison County,Alabama,10.7,9.3429073813
2018,05033,Crawford County,Arkansas,10.7,13.186038528
2018,12005,Bay County,Florida,10.7,10.336153069
2018,13193,Macon County,Georgia,10.7,0.2222837176
2018,18017,Cass County,Indiana,10.7,2.6853128904
2018,20173,Sedgwick County,Kansas,10.7,9.3973134042
2018,21131,Leslie County,Kentucky,10.7,4.9381010776
2018,28097,Montgomery County,Mississippi,10.7,10.000976494
2018,29081,Harrison County,Missouri,10.7,14.762572016
2018,31121,Merrick County,Nebraska,10.7,10.464651003
2018,34011,Cumberland County,New Jersey,10.7,11.684321982
2018,39025,Clermont County,Ohio,10.7,9.6611051958
2018,39065,Hardin County,Ohio,10.7,3.2979410003
2018,40041,Delaware County,Oklahoma,10.7,9.2608031777
2018,45003,Aiken County,South Carolina,10.7,9.2278567624
2018,45037,Edgefield County,South Carolina,10.7,12.066592853
2018,45047,Greenwood County,South Carolina,10.7,4.1469156102
2018,45079,Richland County,South Carolina,10.7,17.007576006
2018,47107,Mcminn County,Tennessee,10.7,5.967983279
2018,47157,Shelby County,Tennessee,10.7,11.189386115
2018,48277,Lamar County,Texas,10.7,14.213674367
2018,51670,Hopewell City,Virginia,10.7,14.441906853
2018,53015,Cowlitz County,Washington,10.7,8.8716293757
2018,05119,Pulaski County,Arkansas,10.8,12.881455409
2018,12105,Polk County,Florida,10.8,13.441192662
2018,13047,Catoosa County,Georgia,10.8,9.6568852877
2018,13097,Douglas County,Georgia,10.8,14.995913616
2018,13169,Jones County,Georgia,10.8,12.357603668
2018,13213,Murray County,Georgia,10.8,6.5685937588
2018,20011,Bourbon County,Kansas,10.8,11.182076537
2018,21059,Daviess County,Kentucky,10.8,5.6221419499
2018,21081,Grant County,Kentucky,10.8,2.3153173712
2018,21147,Mccreary County,Kentucky,10.8,1.8711481164
2018,22111,Union Parish,Louisiana,10.8,15.407385502
2018,28115,Pontotoc County,Mississippi,10.8,6.1655784231
2018,28149,Warren County,Mississippi,10.8,8.5555694389
2018,29077,Greene County,Missouri,10.8,7.9773445474
2018,31157,Scotts Bluff County,Nebraska,10.8,1.9702541031
2018,36063,Niagara County,New York,10.8,5.2642550744
2018,36117,Wayne County,New York,10.8,1.9423484489
2018,39029,Columbiana County,Ohio,10.8,6.1277100292
2018,39139,Richland County,Ohio,10.8,13.630218185
2018,40147,Washington County,Oklahoma,10.8,12.665382399
2018,45051,Horry County,South Carolina,10.8,8.3676180213
2018,47025,Claiborne County,Tennessee,10.8,4.4385569921
2018,49047,Uintah County,Utah,10.8,8.280204147
2018,54043,Lincoln County,West Virginia,10.8,1.1535192038
2018,01013,Butler County,Alabama,10.9,6.9182869438
2018,01107,Pickens County,Alabama,10.9,1.4966823388
2018,05037,Cross County,Arkansas,10.9,14.551487695
2018,12121,Suwannee County,Florida,10.9,5.3752074943
2018,13093,Dooly County,Georgia,10.9,25.172040808
2018,18109,Morgan County,Indiana,10.9,6.0714305299
2018,20001,Allen County,Kansas,10.9,4.1826122851
2018,22045,Iberia Parish,Louisiana,10.9,5.8248367066
2018,24017,Charles County,Maryland,10.9,5.1839235776
2018,28035,Forrest County,Mississippi,10.9,9.0223796522
2018,29027,Callaway County,Missouri,10.9,7.8192532315
2018,42005,Armstrong County,Pennsylvania,10.9,2.0477299554
2018,45027,Clarendon County,South Carolina,10.9,7.2727372392
2018,48439,Tarrant County,Texas,10.9,8.2282648742
2018,51019,Bedford County,Virginia,10.9,1.4753635376
2018,51590,Danville City,Virginia,10.9,7.0795438194
2018,53077,Yakima County,Washington,10.9,5.4737127533
2018,54091,Taylor County,West Virginia,10.9,No Data
2018,01023,Choctaw County,Alabama,11,13.044275445
2018,01043,Cullman County,Alabama,11,2.8437442709
2018,01111,Randolph County,Alabama,11,13.183328225
2018,04009,Graham County,Arizona,11,15.74426948
2018,05031,Craighead County,Arkansas,11,9.1221758572
2018,05121,Randolph County,Arkansas,11,9.379769487
2018,05131,Sebastian County,Arkansas,11,5.4921140061
2018,18083,Knox County,Indiana,11,1.9309776133
2018,21093,Hardin County,Kentucky,11,8.9201726927
2018,21109,Jackson County,Kentucky,11,3.7033235075
2018,24001,Allegany County,Maryland,11,9.7444599284
2018,26163,Wayne County,Michigan,11,4.5342198479
2018,36049,Lewis County,New York,11,4.4883142688
2018,39081,Jefferson County,Ohio,11,10.122258125
2018,39173,Wood County,Ohio,11,8.0411179166
2018,40109,Oklahoma County,Oklahoma,11,6.9414167651
2018,41011,Coos County,Oregon,11,3.9314781896
2018,45035,Dorchester County,South Carolina,11,6.8390339158
2018,54011,Cabell County,West Virginia,11,2.9962095819
2018,01049,Dekalb County,Alabama,11.1,No Data
2018,01061,Geneva County,Alabama,11.1,3.8639910335
2018,05103,Ouachita County,Arkansas,11.1,18.149147084
2018,06071,San Bernardino County,California,11.1,8.5285613952
2018,12027,Desoto County,Florida,11.1,7.0438976265
2018,12097,Osceola County,Florida,11.1,14.881739195
2018,12123,Taylor County,Florida,11.1,14.747626594
2018,13179,Liberty County,Georgia,11.1,17.259927972
2018,18055,Greene County,Indiana,11.1,5.9716480644
2018,20021,Cherokee County,Kansas,11.1,17.927538844
2018,20103,Leavenworth County,Kansas,11.1,11.012806243
2018,21083,Graves County,Kentucky,11.1,7.7679038787
2018,22007,Assumption Parish,Louisiana,11.1,0.5825324343
2018,22019,Calcasieu Parish,Louisiana,11.1,13.031030974
2018,22075,Plaquemines Parish,Louisiana,11.1,20.326928014
2018,28063,Jefferson County,Mississippi,11.1,4.5120654957
2018,35025,Lea County,New Mexico,11.1,7.1588446184
2018,36035,Fulton County,New York,11.1,3.8052502964
2018,37161,Rutherford County,North Carolina,11.1,5.2546887408
2018,39113,Montgomery County,Ohio,11.1,10.134996089
2018,39117,Morrow County,Ohio,11.1,0.3763459169
2018,39147,Seneca County,Ohio,11.1,8.3885680176
2018,40137,Stephens County,Oklahoma,11.1,8.550608006
2018,47029,Cocke County,Tennessee,11.1,11.194435694
2018,48245,Jefferson County,Texas,11.1,7.6196180687
2018,49045,Tooele County,Utah,11.1,6.8041860982
2018,51135,Nottoway County,Virginia,11.1,21.768832927
2018,54001,Barbour County,West Virginia,11.1,5.2718824224
2018,01035,Conecuh County,Alabama,11.2,13.288972735
2018,01073,Jefferson County,Alabama,11.2,12.586638604
2018,01087,Macon County,Alabama,11.2,22.099887023
2018,01127,Walker County,Alabama,11.2,3.7186757692
2018,01129,Washington County,Alabama,11.2,4.4810180356
2018,01131,Wilcox County,Alabama,11.2,23.682986073
2018,12077,Liberty County,Florida,11.2,10.069550142
2018,12133,Washington County,Florida,11.2,21.71642145
2018,13131,Grady County,Georgia,11.2,1.3810083817
2018,13191,Mcintosh County,Georgia,11.2,5.9309803751
2018,18133,Putnam County,Indiana,11.2,3.5391195263
2018,19175,Union County,Iowa,11.2,5.8998986473
2018,21025,Breathitt County,Kentucky,11.2,11.98288385
2018,21145,Mccracken County,Kentucky,11.2,15.173020849
2018,21199,Pulaski County,Kentucky,11.2,7.8940810309
2018,21231,Wayne County,Kentucky,11.2,9.8478984056
2018,22105,Tangipahoa Parish,Louisiana,11.2,16.684787112
2018,22109,Terrebonne Parish,Louisiana,11.2,10.580134111
2018,28081,Lee County,Mississippi,11.2,6.8920572999
2018,29133,Mississippi County,Missouri,11.2,1.3052566976
2018,39061,Hamilton County,Ohio,11.2,7.9209877923
2018,40091,Mcintosh County,Oklahoma,11.2,6.6446926046
2018,40097,Mayes County,Oklahoma,11.2,5.4862798639
2018,45083,Spartanburg County,South Carolina,11.2,14.121326198
2018,46007,Bennett County,South Dakota,11.2,23.32318479
2018,48141,El Paso County,Texas,11.2,9.1277941164
2018,48355,Nueces County,Texas,11.2,9.9167188276
2018,48361,Orange County,Texas,11.2,9.8571810629
2018,51139,Page County,Virginia,11.2,No Data
2018,01083,Limestone County,Alabama,11.3,6.4263673672
2018,06047,Merced County,California,11.3,7.7115431857
2018,13089,Dekalb County,Georgia,11.3,8.7224733719
2018,18069,Huntington County,Indiana,11.3,9.7390587954
2018,18097,Marion County,Indiana,11.3,12.234346326
2018,21043,Carter County,Kentucky,11.3,3.7433601718
2018,21111,Jefferson County,Kentucky,11.3,6.4809967041
2018,22055,Lafayette Parish,Louisiana,11.3,9.2744520485
2018,23003,Aroostook County,Maine,11.3,4.856652675
2018,28079,Leake County,Mississippi,11.3,11.398609289
2018,40015,Caddo County,Oklahoma,11.3,9.8548844401
2018,40019,Carter County,Oklahoma,11.3,7.6377313188
2018,40021,Cherokee County,Oklahoma,11.3,14.039717208
2018,46071,Jackson County,South Dakota,11.3,45.847765914
2018,48349,Navarro County,Texas,11.3,8.1029221976
2018,51031,Campbell County,Virginia,11.3,2.2319703603
2018,51169,Scott County,Virginia,11.3,5.7019651119
2018,05123,St. Francis County,Arkansas,11.4,19.296337932
2018,12125,Union County,Florida,11.4,19.496770642
2018,13077,Coweta County,Georgia,11.4,11.729495184
2018,13115,Floyd County,Georgia,11.4,14.604842887
2018,22027,Claiborne Parish,Louisiana,11.4,12.00543822
2018,22097,St. Landry Parish,Louisiana,11.4,10.924805636
2018,24045,Wicomico County,Maryland,11.4,9.0547575281
2018,26025,Calhoun County,Michigan,11.4,11.398344475
2018,28109,Pearl River County,Mississippi,11.4,5.7191994854
2018,28135,Tallahatchie County,Mississippi,11.4,31.383122764
2018,35015,Eddy County,New Mexico,11.4,10.171611164
2018,36033,Franklin County,New York,11.4,7.5808327781
2018,37015,Bertie County,North Carolina,11.4,24.485355139
2018,37051,Cumberland County,North Carolina,11.4,13.560778659
2018,37163,Sampson County,North Carolina,11.4,2.7421820454
2018,39013,Belmont County,Ohio,11.4,6.9086881179
2018,39167,Washington County,Ohio,11.4,4.066606484
2018,45081,Saluda County,South Carolina,11.4,0.9218100417
2018,47011,Bradley County,Tennessee,11.4,12.368771695
2018,47063,Hamblen County,Tennessee,11.4,14.538606606
2018,48347,Nacogdoches County,Texas,11.4,9.3391588015
2018,48387,Red River County,Texas,11.4,25.870835996
2018,51083,Halifax County,Virginia,11.4,10.348980343
2018,04017,Navajo County,Arizona,11.5,26.001611185
2018,05115,Pope County,Arkansas,11.5,9.3706147103
2018,12003,Baker County,Florida,11.5,17.074924923
2018,12051,Hendry County,Florida,11.5,7.2496569902
2018,12083,Marion County,Florida,11.5,11.875955063
2018,13153,Houston County,Georgia,11.5,9.9953119992
2018,21011,Bath County,Kentucky,11.5,0.9201715965
2018,21235,Whitley County,Kentucky,11.5,2.454419908
2018,26121,Muskegon County,Michigan,11.5,17.322597764
2018,28061,Jasper County,Mississippi,11.5,5.2377981271
2018,35045,San Juan County,New Mexico,11.5,19.213309867
2018,36065,Oneida County,New York,11.5,5.597000772
2018,37057,Davidson County,North Carolina,11.5,9.54487596
2018,37153,Richmond County,North Carolina,11.5,11.192452193
2018,45085,Sumter County,South Carolina,11.5,7.0392024218
2018,51001,Accomack County,Virginia,11.5,0.8994451457
2018,51009,Amherst County,Virginia,11.5,3.8668218081
2018,51089,Henry County,Virginia,11.5,14.451128973
2018,51800,Suffolk City,Virginia,11.5,3.872144659
2018,54009,Brooke County,West Virginia,11.5,4.8097476715
2018,54103,Wetzel County,West Virginia,11.5,16.728666013
2018,01099,Monroe County,Alabama,11.6,11.329650773
2018,02188,Northwest Arctic Borough,Alaska,11.6,29.219553776
2018,05133,Sevier County,Arkansas,11.6,13.395401558
2018,13151,Henry County,Georgia,11.6,12.35566415
2018,18023,Clinton County,Indiana,11.6,1.1805368721
2018,18145,Shelby County,Indiana,11.6,4.8564509728
2018,22033,East Baton Rouge Parish,Louisiana,11.6,11.720667042
2018,22051,Jefferson Parish,Louisiana,11.6,4.8312093833
2018,22057,Lafourche Parish,Louisiana,11.6,8.433029259
2018,34007,Camden County,New Jersey,11.6,4.4522880897
2018,36009,Cattaraugus County,New York,11.6,2.4149545095
2018,37083,Halifax County,North Carolina,11.6,6.3942426764
2018,40023,Choctaw County,Oklahoma,11.6,21.082639738
2018,42101,Philadelphia County,Pennsylvania,11.6,0.31237458
2018,45055,Kershaw County,South Carolina,11.6,12.08942988
2018,54049,Marion County,West Virginia,11.6,5.1292310283
2018,01045,Dale County,Alabama,11.7,8.7955021136
2018,01119,Sumter County,Alabama,11.7,10.744695752
2018,04021,Pinal County,Arizona,11.7,14.213206997
2018,05111,Poinsett County,Arkansas,11.7,10.325657892
2018,13271,Telfair County,Georgia,11.7,22.209255818
2018,18021,Clay County,Indiana,11.7,5.5556265577
2018,18089,Lake County,Indiana,11.7,10.436279675
2018,20061,Geary County,Kansas,11.7,16.14373166
2018,21009,Barren County,Kentucky,11.7,7.5933219132
2018,21019,Boyd County,Kentucky,11.7,12.602038066
2018,21033,Caldwell County,Kentucky,11.7,0.5657857326
2018,21115,Johnson County,Kentucky,11.7,1.8052417624
2018,21159,Martin County,Kentucky,11.7,0.8216115272
2018,21193,Perry County,Kentucky,11.7,0.820531679
2018,22069,Natchitoches Parish,Louisiana,11.7,15.265064939
2018,22101,St. Mary Parish,Louisiana,11.7,10.392636657
2018,28001,Adams County,Mississippi,11.7,15.403406949
2018,28049,Hinds County,Mississippi,11.7,14.847583976
2018,28127,Simpson County,Mississippi,11.7,6.5248221832
2018,29021,Buchanan County,Missouri,11.7,11.567268609
2018,39001,Adams County,Ohio,11.7,11.1845875
2018,39071,Highland County,Ohio,11.7,2.3655461753
2018,45057,Lancaster County,South Carolina,11.7,6.9818406278
2018,51710,Norfolk City,Virginia,11.7,8.1409448326
2018,54023,Grant County,West Virginia,11.7,5.2143871967
2018,01075,Lamar County,Alabama,11.8,0.416253749
2018,01085,Lowndes County,Alabama,11.8,20.204006563
2018,01125,Tuscaloosa County,Alabama,11.8,6.7321443951
2018,12075,Levy County,Florida,11.8,4.2103085342
2018,22115,Vernon Parish,Louisiana,11.8,22.169393756
2018,28013,Calhoun County,Mississippi,11.8,1.1493339762
2018,28057,Itawamba County,Mississippi,11.8,6.6057938839
2018,28059,Jackson County,Mississippi,11.8,11.616992822
2018,37165,Scotland County,North Carolina,11.8,9.5129318536
2018,47019,Carter County,Tennessee,11.8,23.050542941
2018,48061,Cameron County,Texas,11.8,17.927513538
2018,01039,Covington County,Alabama,11.9,5.4804849646
2018,01097,Mobile County,Alabama,11.9,9.7158344493
2018,05069,Jefferson County,Arkansas,11.9,10.606394868
2018,05145,White County,Arkansas,11.9,9.1191117324
2018,13045,Carroll County,Georgia,11.9,19.469790676
2018,22017,Caddo Parish,Louisiana,11.9,16.040535097
2018,29091,Howell County,Missouri,11.9,10.413554573
2018,29510,St. Louis City,Missouri,11.9,3.5847449043
2018,36073,Orleans County,New York,11.9,3.8257903188
2018,39093,Lorain County,Ohio,11.9,6.7495302197
2018,39099,Mahoning County,Ohio,11.9,15.377736977
2018,40101,Muskogee County,Oklahoma,11.9,5.884281668
2018,47075,Haywood County,Tennessee,11.9,10.907472639
2018,48215,Hidalgo County,Texas,11.9,20.28751914
2018,54035,Jackson County,West Virginia,11.9,5.3809794947
2018,01017,Chambers County,Alabama,12,8.1029884513
2018,12047,Hamilton County,Florida,12,9.5122896634
2018,12079,Madison County,Florida,12,11.581923383
2018,13069,Coffee County,Georgia,12,2.8242211159
2018,18091,Laporte County,Indiana,12,8.3313222868
2018,20139,Osage County,Kansas,12,5.0587945286
2018,24043,Washington County,Maryland,12,5.4969612905
2018,29143,New Madrid County,Missouri,12,2.5341053512
2018,29155,Pemiscot County,Missouri,12,6.0963080424
2018,37127,Nash County,North Carolina,12,5.4610423245
2018,01051,Elmore County,Alabama,12.1,4.9842455945
2018,01063,Greene County,Alabama,12.1,22.756475345
2018,12059,Holmes County,Florida,12.1,18.650503501
2018,28025,Clay County,Mississippi,12.1,11.22133592
2018,28139,Tippah County,Mississippi,12.1,1.8535079628
2018,37085,Harnett County,North Carolina,12.1,6.5661294148
2018,39131,Pike County,Ohio,12.1,1.3982146347
2018,40125,Pottawatomie County,Oklahoma,12.1,8.8219263017
2018,45001,Abbeville County,South Carolina,12.1,8.8290117287
2018,46017,Buffalo County,South Dakota,12.1,12.05484954
2018,47053,Gibson County,Tennessee,12.1,10.612471145
2018,47131,Obion County,Tennessee,12.1,2.9359250594
2018,13063,Clayton County,Georgia,12.2,16.022539099
2018,13295,Walker County,Georgia,12.2,13.721122513
2018,13313,Whitfield County,Georgia,12.2,13.39429423
2018,21029,Bullitt County,Kentucky,12.2,9.5974199272
2018,28043,Grenada County,Mississippi,12.2,5.9171712863
