Severe Housing Cost Burden-Percent; NaturalBreaks
Data downloaded on 27-September-2023
Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Severe Housing Cost Burden
2018,28015,Carroll County,Mississippi,10.1,7.1117932975
2018,28047,Harrison County,Mississippi,10.1,14.470766717
2018,28137,Tate County,Mississippi,10.1,10
2018,34005,Burlington County,New Jersey,10.1,13.104246685
2018,36045,Jefferson County,New York,10.1,12.37362848
2018,36115,Washington County,New York,10.1,11.703980628
2018,37067,Forsyth County,North Carolina,10.1,13.684152394
2018,39115,Morgan County,Ohio,10.1,8.1355349157
2018,40153,Woodward County,Oklahoma,10.1,7.4033149171
2018,47013,Campbell County,Tennessee,10.1,9.1801990571
2018,47109,Mcnairy County,Tennessee,10.1,7.1939328277
2018,47111,Macon County,Tennessee,10.1,13.566289825
2018,48487,Wilbarger County,Texas,10.1,11.088039867
2018,51159,Richmond County,Virginia,10.1,9.815498155
2018,53053,Pierce County,Washington,10.1,14.049880758
2018,01007,Bibb County,Alabama,10.2,9.3930635838
2018,01133,Winston County,Alabama,10.2,9.1164884637
2018,05043,Drew County,Arkansas,10.2,9.7498493068
2018,05051,Garland County,Arkansas,10.2,12.378571981
2018,06107,Tulare County,California,10.2,18.400691078
2018,12007,Bradford County,Florida,10.2,17.659670503
2018,13087,Decatur County,Georgia,10.2,13.262387001
2018,13091,Dodge County,Georgia,10.2,13.340935006
2018,13285,Troup County,Georgia,10.2,17.239633863
2018,16027,Canyon County,Idaho,10.2,9.6015487698
2018,18003,Allen County,Indiana,10.2,9.6575523184
2018,20085,Jackson County,Kansas,10.2,11.836200449
2018,21067,Fayette County,Kentucky,10.2,13.95113375
2018,21127,Lawrence County,Kentucky,10.2,12.969553183
2018,21165,Menifee County,Kentucky,10.2,6.4692482916
2018,22009,Avoyelles Parish,Louisiana,10.2,13.650472822
2018,26099,Macomb County,Michigan,10.2,12.005697441
2018,28003,Alcorn County,Mississippi,10.2,9.7536083977
2018,28017,Chickasaw County,Mississippi,10.2,16.470588235
2018,28065,Jefferson Davis County,Mississippi,10.2,22.440293214
2018,28103,Noxubee County,Mississippi,10.2,14.126186488
2018,28129,Smith County,Mississippi,10.2,5.3370267775
2018,28141,Tishomingo County,Mississippi,10.2,11.48
2018,32023,Nye County,Nevada,10.2,12.921196387
2018,37041,Chowan County,North Carolina,10.2,16.093100582
2018,39057,Greene County,Ohio,10.2,9.1657366071
2018,39101,Marion County,Ohio,10.2,10.78092022
2018,40013,Bryan County,Oklahoma,10.2,9.9414855505
2018,40143,Tulsa County,Oklahoma,10.2,11.880929975
2018,45019,Charleston County,South Carolina,10.2,16.30658469
2018,45065,Mccormick County,South Carolina,10.2,12.108449592
2018,45073,Oconee County,South Carolina,10.2,11.141576078
2018,47155,Sevier County,Tennessee,10.2,11.410472514
2018,47163,Sullivan County,Tennessee,10.2,9.2959736284
2018,48055,Caldwell County,Texas,10.2,12.778904665
2018,48225,Houston County,Texas,10.2,12.879958784
2018,48469,Victoria County,Texas,10.2,10.770700637
2018,51161,Roanoke County,Virginia,10.2,8.5412362943
2018,54047,Mcdowell County,West Virginia,10.2,11.134870933
2018,54071,Pendleton County,West Virginia,10.2,6.8649885584
2018,54087,Roane County,West Virginia,10.2,8.5134622677
2018,54097,Upshur County,West Virginia,10.2,10.730186999
2018,56003,Big Horn County,Wyoming,10.2,6.645646374
2018,01109,Pike County,Alabama,10.3,17.143119772
2018,05045,Faulkner County,Arkansas,10.3,12.950020691
2018,12065,Jefferson County,Florida,10.3,9.8489194875
2018,12091,Okaloosa County,Florida,10.3,12.876609414
2018,18041,Fayette County,Indiana,10.3,10.478723404
2018,20031,Coffey County,Kansas,10.3,6.7660550459
2018,20049,Elk County,Kansas,10.3,8.0762250454
2018,20057,Ford County,Kansas,10.3,6.592807846
2018,21037,Campbell County,Kentucky,10.3,13.665075994
2018,21117,Kenton County,Kentucky,10.3,9.3624835753
2018,22083,Richland Parish,Louisiana,10.3,12.831199762
2018,23001,Androscoggin County,Maine,10.3,10.815433484
2018,26145,Saginaw County,Michigan,10.3,11.917199439
2018,28077,Lawrence County,Mississippi,10.3,11.546565529
2018,29201,Scott County,Missouri,10.3,11.188051595
2018,34023,Middlesex County,New Jersey,10.3,16.063390182
2018,36017,Chenango County,New York,10.3,11.821974965
2018,37081,Guilford County,North Carolina,10.3,13.20839595
2018,39151,Stark County,Ohio,10.3,9.851405969
2018,39153,Summit County,Ohio,10.3,12.233366359
2018,41013,Crook County,Oregon,10.3,11.491644316
2018,41047,Marion County,Oregon,10.3,14.744972632
2018,42065,Jefferson County,Pennsylvania,10.3,9.033601621
2018,47177,Warren County,Tennessee,10.3,10.714285714
2018,51760,Richmond City,Virginia,10.3,20.871487212
2018,54051,Marshall County,West Virginia,10.3,8.7828837829
2018,01065,Hale County,Alabama,10.4,13.074712644
2018,05019,Clark County,Arkansas,10.4,14.345035863
2018,05091,Miller County,Arkansas,10.4,10.494958753
2018,05139,Union County,Arkansas,10.4,11.540504648
2018,12029,Dixie County,Florida,10.4,4.4343575419
2018,12113,Santa Rosa County,Florida,10.4,11.011032849
2018,12127,Volusia County,Florida,10.4,15.526888186
2018,13033,Burke County,Georgia,10.4,10.084371233
2018,13071,Colquitt County,Georgia,10.4,12.638230648
2018,15003,Honolulu County,Hawaii,10.4,18.420992799
2018,20009,Barton County,Kansas,10.4,9.6421663443
2018,20133,Neosho County,Kansas,10.4,8.606557377
2018,21177,Muhlenberg County,Kentucky,10.4,9.5491657792
2018,22029,Concordia Parish,Louisiana,10.4,10.950721752
2018,22047,Iberville Parish,Louisiana,10.4,11.757067226
2018,28093,Marshall County,Mississippi,10.4,13.241138134
2018,31043,Dakota County,Nebraska,10.4,8.5690399889
2018,36015,Chemung County,New York,10.4,12.757973734
2018,36057,Montgomery County,New York,10.4,13.625623523
2018,37169,Stokes County,North Carolina,10.4,8.7758228985
2018,39049,Franklin County,Ohio,10.4,13.349210477
2018,39095,Lucas County,Ohio,10.4,13.801183594
2018,40063,Hughes County,Oklahoma,10.4,5.8260624824
2018,40089,Mccurtain County,Oklahoma,10.4,6.9723510218
2018,40121,Pittsburg County,Oklahoma,10.4,10.005938242
2018,41071,Yamhill County,Oregon,10.4,13.740353939
2018,45087,Union County,South Carolina,10.4,8.8086708919
2018,47143,Rhea County,Tennessee,10.4,8.977088834
2018,47179,Washington County,Tennessee,10.4,10.934950767
2018,48201,Harris County,Texas,10.4,15.766715976
2018,51015,Augusta County,Virginia,10.4,8.7186306601
2018,51117,Mecklenburg County,Virginia,10.4,11.264069264
2018,54003,Berkeley County,West Virginia,10.4,9.6021916816
2018,54109,Wyoming County,West Virginia,10.4,6.9402985075
2018,55001,Adams County,Wisconsin,10.4,12.016683576
2018,01009,Blount County,Alabama,10.5,8.7758638263
2018,01019,Cherokee County,Alabama,10.5,6.5017030655
2018,01071,Jackson County,Alabama,10.5,8.2343667893
2018,05059,Hot Spring County,Arkansas,10.5,6.7264943191
2018,06029,Kern County,California,10.5,17.160285676
2018,06031,Kings County,California,10.5,13.915458192
2018,12019,Clay County,Florida,10.5,10.177419575
2018,12055,Highlands County,Florida,10.5,10.075357213
2018,18035,Delaware County,Indiana,10.5,14.997984142
2018,18173,Warrick County,Indiana,10.5,7.3109872744
2018,18181,White County,Indiana,10.5,7.9157894737
2018,20099,Labette County,Kansas,10.5,7.712565839
2018,21015,Boone County,Kentucky,10.5,8.0501963463
2018,22095,St. John The Baptist Parish,Louisiana,10.5,12.118359112
2018,26049,Genesee County,Michigan,10.5,13.821885105
2018,28039,George County,Mississippi,10.5,9.4144507118
2018,28073,Lamar County,Mississippi,10.5,9.963616009
2018,34013,Essex County,New Jersey,10.5,23.573136997
2018,35047,San Miguel County,New Mexico,10.5,15.936859003
2018,36037,Genesee County,New York,10.5,10.413834126
2018,39003,Allen County,Ohio,10.5,10.777575046
2018,39009,Athens County,Ohio,10.5,18.737588652
2018,39023,Clark County,Ohio,10.5,10.768714834
2018,39119,Muskingum County,Ohio,10.5,11.94955174
2018,39171,Williams County,Ohio,10.5,6.8035346489
2018,40079,Le Flore County,Oklahoma,10.5,9.2955276235
2018,47149,Rutherford County,Tennessee,10.5,10.862565967
2018,51185,Tazewell County,Virginia,10.5,10.369795707
2018,54053,Mason County,West Virginia,10.5,7.4958982773
2018,54089,Summers County,West Virginia,10.5,6.6449636155
2018,01115,St. Clair County,Alabama,10.6,8.7140898511
2018,01123,Tallapoosa County,Alabama,10.6,9.2457262169
2018,05057,Hempstead County,Arkansas,10.6,10.166508732
2018,12033,Escambia County,Florida,10.6,12.427443305
2018,12041,Gilchrist County,Florida,10.6,8.1119770956
2018,12067,Lafayette County,Florida,10.6,11.455956184
2018,12093,Okeechobee County,Florida,10.6,9.7487652995
2018,16073,Owyhee County,Idaho,10.6,7.6809453471
2018,19179,Wapello County,Iowa,10.6,14.848031888
2018,19185,Wayne County,Iowa,10.6,10.174880763
2018,20027,Clay County,Kansas,10.6,7.982832618
2018,22005,Ascension Parish,Louisiana,10.6,8.7333143993
2018,22071,Orleans Parish,Louisiana,10.6,25.193032242
2018,22119,Webster Parish,Louisiana,10.6,16.269548292
2018,24037,St. Mary&#39;s County,Maryland,10.6,11.807276206
2018,26149,St. Joseph County,Michigan,10.6,9.2007239362
2018,28005,Amite County,Mississippi,10.6,13.031636287
2018,28117,Prentiss County,Mississippi,10.6,8.8395233137
2018,31047,Dawson County,Nebraska,10.6,9.8894773198
2018,34001,Atlantic County,New Jersey,10.6,19.631392405
2018,36081,Queens County,New York,10.6,23.567693554
2018,36101,Steuben County,New York,10.6,9.0617049163
2018,36123,Yates County,New York,10.6,11.40310257
2018,37031,Carteret County,North Carolina,10.6,10.864575363
2018,37047,Columbus County,North Carolina,10.6,16.11630847
2018,38067,Pembina County,North Dakota,10.6,6.0168067227
2018,40001,Adair County,Oklahoma,10.6,11.72124022
2018,45021,Cherokee County,South Carolina,10.6,9.8861145271
2018,47065,Hamilton County,Tennessee,10.6,11.655074757
2018,47119,Maury County,Tennessee,10.6,9.8294329957
2018,48029,Bexar County,Texas,10.6,14.670518526
2018,48139,Ellis County,Texas,10.6,9.7058874028
2018,48167,Galveston County,Texas,10.6,13.46429185
2018,51053,Dinwiddie County,Virginia,10.6,9.3293293293
2018,51770,Roanoke City,Virginia,10.6,17.272210833
2018,54025,Greenbrier County,West Virginia,10.6,9.2968803801
2018,01041,Crenshaw County,Alabama,10.7,9.3656236605
2018,01089,Madison County,Alabama,10.7,10.469323883
2018,05033,Crawford County,Arkansas,10.7,8.3347580783
2018,12005,Bay County,Florida,10.7,13.717147481
2018,13193,Macon County,Georgia,10.7,15.983507155
2018,18017,Cass County,Indiana,10.7,8.1536954087
2018,20173,Sedgwick County,Kansas,10.7,11.251892827
2018,21131,Leslie County,Kentucky,10.7,14.143318966
2018,28097,Montgomery County,Mississippi,10.7,14.027494908
2018,29081,Harrison County,Missouri,10.7,11.043728056
2018,31121,Merrick County,Nebraska,10.7,10.763027295
2018,34011,Cumberland County,New Jersey,10.7,20.175191301
2018,39025,Clermont County,Ohio,10.7,10.4565822
2018,39065,Hardin County,Ohio,10.7,7.5391180654
2018,40041,Delaware County,Oklahoma,10.7,11.101404056
2018,45003,Aiken County,South Carolina,10.7,11.33773337
2018,45037,Edgefield County,South Carolina,10.7,10.623770397
2018,45047,Greenwood County,South Carolina,10.7,12.952338096
2018,45079,Richland County,South Carolina,10.7,16.96100659
2018,47107,Mcminn County,Tennessee,10.7,10.558335786
2018,47157,Shelby County,Tennessee,10.7,17.591640473
2018,48277,Lamar County,Texas,10.7,15.305321543
2018,51670,Hopewell City,Virginia,10.7,21.371189612
2018,53015,Cowlitz County,Washington,10.7,12.04142871
2018,05119,Pulaski County,Arkansas,10.8,14.368795235
2018,12105,Polk County,Florida,10.8,13.675400854
2018,13047,Catoosa County,Georgia,10.8,9.7444480732
2018,13097,Douglas County,Georgia,10.8,12.796120512
2018,13169,Jones County,Georgia,10.8,9.836699198
2018,13213,Murray County,Georgia,10.8,7.4520936835
2018,20011,Bourbon County,Kansas,10.8,8.7746897396
2018,21059,Daviess County,Kentucky,10.8,11.940107499
2018,21081,Grant County,Kentucky,10.8,10.263068759
2018,21147,Mccreary County,Kentucky,10.8,11.946259985
2018,22111,Union Parish,Louisiana,10.8,6.5826690666
2018,28115,Pontotoc County,Mississippi,10.8,5.9669582119
2018,28149,Warren County,Mississippi,10.8,16.449454033
2018,29077,Greene County,Missouri,10.8,14.545914289
2018,31157,Scotts Bluff County,Nebraska,10.8,13.770166997
2018,36063,Niagara County,New York,10.8,10.88567638
2018,36117,Wayne County,New York,10.8,11.231173138
2018,39029,Columbiana County,Ohio,10.8,8.7823547185
2018,39139,Richland County,Ohio,10.8,10.385322635
2018,40147,Washington County,Oklahoma,10.8,8.7245576353
2018,45051,Horry County,South Carolina,10.8,13.353147305
2018,47025,Claiborne County,Tennessee,10.8,12.218060094
2018,49047,Uintah County,Utah,10.8,8.7099583858
2018,54043,Lincoln County,West Virginia,10.8,10.412628081
2018,01013,Butler County,Alabama,10.9,10.831846927
2018,01107,Pickens County,Alabama,10.9,10.400776591
2018,05037,Cross County,Arkansas,10.9,8.5200327065
2018,12121,Suwannee County,Florida,10.9,10.530432309
2018,13093,Dooly County,Georgia,10.9,8.8665830197
2018,18109,Morgan County,Indiana,10.9,7.6468315301
2018,20001,Allen County,Kansas,10.9,9.266802444
2018,22045,Iberia Parish,Louisiana,10.9,12.708539727
2018,24017,Charles County,Maryland,10.9,12.347523027
2018,28035,Forrest County,Mississippi,10.9,15.248094455
2018,29027,Callaway County,Missouri,10.9,6.2235881675
2018,42005,Armstrong County,Pennsylvania,10.9,8.817084494
2018,45027,Clarendon County,South Carolina,10.9,10.741301059
2018,48439,Tarrant County,Texas,10.9,13.043404477
2018,51019,Bedford County,Virginia,10.9,6.3718311693
2018,51590,Danville City,Virginia,10.9,16.010885588
2018,53077,Yakima County,Washington,10.9,13.042672073
2018,54091,Taylor County,West Virginia,10.9,6.0250391236
2018,01023,Choctaw County,Alabama,11,6.492977814
2018,01043,Cullman County,Alabama,11,8.5283893395
2018,01111,Randolph County,Alabama,11,10.231684408
2018,04009,Graham County,Arizona,11,10.108981586
2018,05031,Craighead County,Arkansas,11,11.48439661
2018,05121,Randolph County,Arkansas,11,8.432857559
2018,05131,Sebastian County,Arkansas,11,9.8195718049
2018,18083,Knox County,Indiana,11,11.331679074
2018,21093,Hardin County,Kentucky,11,8.9224095435
2018,21109,Jackson County,Kentucky,11,10.084206203
2018,24001,Allegany County,Maryland,11,12.258188087
2018,26163,Wayne County,Michigan,11,16.739997984
2018,36049,Lewis County,New York,11,10.879033855
2018,39081,Jefferson County,Ohio,11,10.516464207
2018,39173,Wood County,Ohio,11,11.731099223
2018,40109,Oklahoma County,Oklahoma,11,13.454110038
2018,41011,Coos County,Oregon,11,12.264222407
2018,45035,Dorchester County,South Carolina,11,13.740389452
2018,54011,Cabell County,West Virginia,11,15.430082859
2018,01049,Dekalb County,Alabama,11.1,8.4429689741
2018,01061,Geneva County,Alabama,11.1,12.053617108
2018,05103,Ouachita County,Arkansas,11.1,10.185609533
2018,06071,San Bernardino County,California,11.1,18.488254301
2018,12027,Desoto County,Florida,11.1,9.8507968803
2018,12097,Osceola County,Florida,11.1,19.197081661
2018,12123,Taylor County,Florida,11.1,8.5462423427
2018,13179,Liberty County,Georgia,11.1,13.767013089
2018,18055,Greene County,Indiana,11.1,9.1734352604
2018,20021,Cherokee County,Kansas,11.1,8.1220285261
2018,20103,Leavenworth County,Kansas,11.1,9.1756007394
2018,21083,Graves County,Kentucky,11.1,9.4328490302
2018,22007,Assumption Parish,Louisiana,11.1,9.0806330068
2018,22019,Calcasieu Parish,Louisiana,11.1,11.471629091
2018,22075,Plaquemines Parish,Louisiana,11.1,11.969792322
2018,28063,Jefferson County,Mississippi,11.1,5.4285714286
2018,35025,Lea County,New Mexico,11.1,9.4824416253
2018,36035,Fulton County,New York,11.1,11.309303188
2018,37161,Rutherford County,North Carolina,11.1,11.727185399
2018,39113,Montgomery County,Ohio,11.1,12.943890359
2018,39117,Morrow County,Ohio,11.1,6.6603832862
2018,39147,Seneca County,Ohio,11.1,7.7264989597
2018,40137,Stephens County,Oklahoma,11.1,8.8472364381
2018,47029,Cocke County,Tennessee,11.1,9.5889370109
2018,48245,Jefferson County,Texas,11.1,12.696017615
2018,49045,Tooele County,Utah,11.1,6.2460961899
2018,51135,Nottoway County,Virginia,11.1,9.3014498211
2018,54001,Barbour County,West Virginia,11.1,9.5000830427
2018,01035,Conecuh County,Alabama,11.2,7.703180212
2018,01073,Jefferson County,Alabama,11.2,14.603608443
2018,01087,Macon County,Alabama,11.2,13.771471247
2018,01127,Walker County,Alabama,11.2,10.219615673
2018,01129,Washington County,Alabama,11.2,6.4960987117
2018,01131,Wilcox County,Alabama,11.2,11.489107729
2018,12077,Liberty County,Florida,11.2,11.785095321
2018,12133,Washington County,Florida,11.2,10.433443865
2018,13131,Grady County,Georgia,11.2,14.108882521
2018,13191,Mcintosh County,Georgia,11.2,15.520628684
2018,18133,Putnam County,Indiana,11.2,5.7853090475
2018,19175,Union County,Iowa,11.2,6.7543687414
2018,21025,Breathitt County,Kentucky,11.2,11.613475177
2018,21145,Mccracken County,Kentucky,11.2,12.997229917
2018,21199,Pulaski County,Kentucky,11.2,14.00480212
2018,21231,Wayne County,Kentucky,11.2,8.2427307206
2018,22105,Tangipahoa Parish,Louisiana,11.2,13.937732953
2018,22109,Terrebonne Parish,Louisiana,11.2,11.048703747
2018,28081,Lee County,Mississippi,11.2,11.494514795
2018,29133,Mississippi County,Missouri,11.2,11.181301327
2018,39061,Hamilton County,Ohio,11.2,13.957396761
2018,40091,Mcintosh County,Oklahoma,11.2,9.7389949357
2018,40097,Mayes County,Oklahoma,11.2,9.2285221086
2018,45083,Spartanburg County,South Carolina,11.2,11.310898252
2018,46007,Bennett County,South Dakota,11.2,10.744680851
2018,48141,El Paso County,Texas,11.2,13.928883486
2018,48355,Nueces County,Texas,11.2,14.356743809
2018,48361,Orange County,Texas,11.2,8.1791850438
2018,51139,Page County,Virginia,11.2,10.112102494
2018,01083,Limestone County,Alabama,11.3,8.2161338455
2018,06047,Merced County,California,11.3,15.364784738
2018,13089,Dekalb County,Georgia,11.3,16.186915077
2018,18069,Huntington County,Indiana,11.3,8.4411497308
2018,18097,Marion County,Indiana,11.3,15.222546566
2018,21043,Carter County,Kentucky,11.3,9.6884588152
2018,21111,Jefferson County,Kentucky,11.3,12.060004075
2018,22055,Lafayette Parish,Louisiana,11.3,12.518983612
2018,23003,Aroostook County,Maine,11.3,10.10465157
2018,28079,Leake County,Mississippi,11.3,7.1833648393
2018,40015,Caddo County,Oklahoma,11.3,6.6556769009
2018,40019,Carter County,Oklahoma,11.3,10.032510124
2018,40021,Cherokee County,Oklahoma,11.3,11.505507956
2018,46071,Jackson County,South Dakota,11.3,17.655367232
2018,48349,Navarro County,Texas,11.3,11.910877486
2018,51031,Campbell County,Virginia,11.3,8.3102241215
2018,51169,Scott County,Virginia,11.3,8.938547486
2018,05123,St. Francis County,Arkansas,11.4,14.026774079
2018,12125,Union County,Florida,11.4,8.6058069579
2018,13077,Coweta County,Georgia,11.4,9.3308199811
2018,13115,Floyd County,Georgia,11.4,11.9516278
2018,22027,Claiborne Parish,Louisiana,11.4,12.974369164
2018,22097,St. Landry Parish,Louisiana,11.4,12.301825501
2018,24045,Wicomico County,Maryland,11.4,15.373819163
2018,26025,Calhoun County,Michigan,11.4,12.716021432
2018,28109,Pearl River County,Mississippi,11.4,9.6486473168
2018,28135,Tallahatchie County,Mississippi,11.4,10.91383812
2018,35015,Eddy County,New Mexico,11.4,8.2481896637
2018,36033,Franklin County,New York,11.4,11.965340251
2018,37015,Bertie County,North Carolina,11.4,19.547854339
2018,37051,Cumberland County,North Carolina,11.4,17.129587843
2018,37163,Sampson County,North Carolina,11.4,12.484593965
2018,39013,Belmont County,Ohio,11.4,6.5123722763
2018,39167,Washington County,Ohio,11.4,9.6792906273
2018,45081,Saluda County,South Carolina,11.4,10.775047259
2018,47011,Bradley County,Tennessee,11.4,11.261491318
2018,47063,Hamblen County,Tennessee,11.4,11.638022943
2018,48347,Nacogdoches County,Texas,11.4,16.263956734
2018,48387,Red River County,Texas,11.4,13.815378204
2018,51083,Halifax County,Virginia,11.4,11.057728399
2018,04017,Navajo County,Arizona,11.5,10.937868427
2018,05115,Pope County,Arkansas,11.5,10.004512635
2018,12003,Baker County,Florida,11.5,8.0522565321
2018,12051,Hendry County,Florida,11.5,17.01366298
2018,12083,Marion County,Florida,11.5,12.761873502
2018,13153,Houston County,Georgia,11.5,11.357959075
2018,21011,Bath County,Kentucky,11.5,8.8174033788
2018,21235,Whitley County,Kentucky,11.5,10.539736507
2018,26121,Muskegon County,Michigan,11.5,9.7714711544
2018,28061,Jasper County,Mississippi,11.5,5.8622929523
2018,35045,San Juan County,New Mexico,11.5,11.369163424
2018,36065,Oneida County,New York,11.5,11.480831304
2018,37057,Davidson County,North Carolina,11.5,10.236534713
2018,37153,Richmond County,North Carolina,11.5,15.40317834
2018,45085,Sumter County,South Carolina,11.5,13.633802817
2018,51001,Accomack County,Virginia,11.5,14.232417844
2018,51009,Amherst County,Virginia,11.5,7.9167745834
2018,51089,Henry County,Virginia,11.5,10.50675506
2018,51800,Suffolk City,Virginia,11.5,12.637655417
2018,54009,Brooke County,West Virginia,11.5,4.9837486457
2018,54103,Wetzel County,West Virginia,11.5,6.4939673527
2018,01099,Monroe County,Alabama,11.6,14.766299494
2018,02188,Northwest Arctic Borough,Alaska,11.6,8.0296479308
2018,05133,Sevier County,Arkansas,11.6,7.7581395349
2018,13151,Henry County,Georgia,11.6,11.182700334
2018,18023,Clinton County,Indiana,11.6,8.0053704791
2018,18145,Shelby County,Indiana,11.6,9.9307559146
2018,22033,East Baton Rouge Parish,Louisiana,11.6,14.663677977
2018,22051,Jefferson Parish,Louisiana,11.6,14.813130027
2018,22057,Lafourche Parish,Louisiana,11.6,10.92041443
2018,34007,Camden County,New Jersey,11.6,16.886323983
2018,36009,Cattaraugus County,New York,11.6,11.276204012
2018,37083,Halifax County,North Carolina,11.6,16.934908832
2018,40023,Choctaw County,Oklahoma,11.6,10.625566636
2018,42101,Philadelphia County,Pennsylvania,11.6,20.229891743
2018,45055,Kershaw County,South Carolina,11.6,13.056528264
2018,54049,Marion County,West Virginia,11.6,8.6576360259
2018,01045,Dale County,Alabama,11.7,11.838736039
2018,01119,Sumter County,Alabama,11.7,12.401616677
2018,04021,Pinal County,Arizona,11.7,10.877878814
2018,05111,Poinsett County,Arkansas,11.7,9.9774011299
2018,13271,Telfair County,Georgia,11.7,7.5739066699
2018,18021,Clay County,Indiana,11.7,5.7438423645
2018,18089,Lake County,Indiana,11.7,12.512682518
2018,20061,Geary County,Kansas,11.7,13.919384566
2018,21009,Barren County,Kentucky,11.7,15.18926689
2018,21019,Boyd County,Kentucky,11.7,9.9330872174
2018,21033,Caldwell County,Kentucky,11.7,8.0838933008
2018,21115,Johnson County,Kentucky,11.7,12.563387424
2018,21159,Martin County,Kentucky,11.7,9.195717815
2018,21193,Perry County,Kentucky,11.7,7.5495049505
2018,22069,Natchitoches Parish,Louisiana,11.7,18.095907529
2018,22101,St. Mary Parish,Louisiana,11.7,13.53092015
2018,28001,Adams County,Mississippi,11.7,15.156794425
2018,28049,Hinds County,Mississippi,11.7,15.249508517
2018,28127,Simpson County,Mississippi,11.7,6.9409305907
2018,29021,Buchanan County,Missouri,11.7,12.589302354
2018,39001,Adams County,Ohio,11.7,12.16730038
2018,39071,Highland County,Ohio,11.7,9.7535035035
2018,45057,Lancaster County,South Carolina,11.7,9.6839332748
2018,51710,Norfolk City,Virginia,11.7,19.293597217
2018,54023,Grant County,West Virginia,11.7,7.3815243503
2018,01075,Lamar County,Alabama,11.8,9.6853212738
2018,01085,Lowndes County,Alabama,11.8,19.375
2018,01125,Tuscaloosa County,Alabama,11.8,14.55361749
2018,12075,Levy County,Florida,11.8,10.609073959
2018,22115,Vernon Parish,Louisiana,11.8,10.260636025
2018,28013,Calhoun County,Mississippi,11.8,8.6780658209
2018,28057,Itawamba County,Mississippi,11.8,6.7716730745
2018,28059,Jackson County,Mississippi,11.8,12.708540654
2018,37165,Scotland County,North Carolina,11.8,17.961165049
2018,47019,Carter County,Tennessee,11.8,10.191814726
2018,48061,Cameron County,Texas,11.8,13.872248883
2018,01039,Covington County,Alabama,11.9,9.9265764469
2018,01097,Mobile County,Alabama,11.9,13.998925381
2018,05069,Jefferson County,Arkansas,11.9,12.56486433
2018,05145,White County,Arkansas,11.9,10.645395214
2018,13045,Carroll County,Georgia,11.9,11.692036179
2018,22017,Caddo Parish,Louisiana,11.9,17.584602976
2018,29091,Howell County,Missouri,11.9,12.814564881
2018,29510,St. Louis City,Missouri,11.9,18.278354028
2018,36073,Orleans County,New York,11.9,13.662987854
2018,39093,Lorain County,Ohio,11.9,12.142062127
2018,39099,Mahoning County,Ohio,11.9,11.518215022
2018,40101,Muskogee County,Oklahoma,11.9,12.477245746
2018,47075,Haywood County,Tennessee,11.9,12.466447957
2018,48215,Hidalgo County,Texas,11.9,14.361663233
2018,54035,Jackson County,West Virginia,11.9,8.8745800672
2018,01017,Chambers County,Alabama,12,9.7998299714
2018,12047,Hamilton County,Florida,12,12.568035626
2018,12079,Madison County,Florida,12,16.635279347
2018,13069,Coffee County,Georgia,12,11.437550245
2018,18091,Laporte County,Indiana,12,10.089442851
2018,20139,Osage County,Kansas,12,6.9243906226
2018,24043,Washington County,Maryland,12,12.430535244
2018,29143,New Madrid County,Missouri,12,11.092564492
2018,29155,Pemiscot County,Missouri,12,17.760236803
2018,37127,Nash County,North Carolina,12,13.64380218
2018,01051,Elmore County,Alabama,12.1,9.7953216374
2018,01063,Greene County,Alabama,12.1,13.238512035
2018,12059,Holmes County,Florida,12.1,9.042472218
2018,28025,Clay County,Mississippi,12.1,12.304827389
2018,28139,Tippah County,Mississippi,12.1,10.650723026
2018,37085,Harnett County,North Carolina,12.1,12.608236061
2018,39131,Pike County,Ohio,12.1,10.342867967
2018,40125,Pottawatomie County,Oklahoma,12.1,9.6369161868
2018,45001,Abbeville County,South Carolina,12.1,12.93210926
2018,46017,Buffalo County,South Dakota,12.1,20.255863539
2018,47053,Gibson County,Tennessee,12.1,10.828759605
2018,47131,Obion County,Tennessee,12.1,9.4139919112
2018,13063,Clayton County,Georgia,12.2,17.866255582
2018,13295,Walker County,Georgia,12.2,9.6816449667
2018,13313,Whitfield County,Georgia,12.2,9.4532997367
2018,21029,Bullitt County,Kentucky,12.2,7.8289630716
2018,28043,Grenada County,Mississippi,12.2,16.698220371
2018,37027,Caldwell County,North Carolina,12.2,9.2389760424
2018,45071,Newberry County,South Carolina,12.2,12.12543554
2018,01033,Colbert County,Alabama,12.3,10.261266511
2018,04001,Apache County,Arizona,12.3,6.7387687188
2018,12031,Duval County,Florida,12.3,15.029917464
2018,12049,Hardee County,Florida,12.3,8.9034676664
2018,22073,Ouachita Parish,Louisiana,12.3,14.447170793
2018,28033,Desoto County,Mississippi,12.3,9.4592671084
2018,28147,Walthall County,Mississippi,12.3,18.372703412
2018,30005,Blaine County,Montana,12.3,11.816091954
2018,40145,Wagoner County,Oklahoma,12.3,8.3952761375
2018,45039,Fairfield County,South Carolina,12.3,14.337293268
2018,45043,Georgetown County,South Carolina,12.3,12.718908885
2018,45053,Jasper County,South Carolina,12.3,14.449495948
2018,54033,Harrison County,West Virginia,12.3,8.1174704592
2018,10001,Kent County,Delaware,12.4,13.980366112
2018,12023,Columbia County,Florida,12.4,10.063470854
2018,24510,Baltimore City,Maryland,12.4,19.830765615
